zipCode,AverageAnnualCount,PovertyEst,avgDeathsPerYear,deathRate,incidentRate,medIncome,popEst2020,povertyPercent,studyCount,studyPerCap
30458,60.0,4490.0,23.0,177.2,458.1,46975.0,10695.0,20.8,0.0,0.0
30461,209.5,733.5,69.5,178.45,490.04999999999995,52352.5,41509.0,18.25,0.0,0.0
30464,134.0,3171.0,55.0,197.5,490.9,49220.0,22929.0,16.2,0.0,0.0
30467,67.5,2102.0,28.5,184.8,430.6,50984.5,11333.0,19.55,0.0,0.0
30470,42.0,2402.5,19.5,192.75,420.35,67850.5,7510.0,12.15,0.0,0.0
30471,134.0,3171.0,55.0,197.5,490.9,49220.0,22929.0,16.2,0.0,0.0
30473,75.5,3091.0,32.25,170.9,396.475,59773.75,14423.75,14.75,0.0,0.0
30474,93.25,3668.25,40.25,195.55,451.4,59470.75,16196.5,14.275,0.0,0.0
30477,98.33333333333333,2745.3333333333335,40.333333333333336,186.5666666666667,469.09999999999997,45731.0,15828.333333333334,21.433333333333334,0.0,0.0
30501,1140.0,6213.0,329.0,142.4,493.1,62428.0,212692.0,13.8,31.0,145.7506629304346
30504,1148.5,10289.5,299.5,133.25,488.4,59539.5,239964.5,14.45,0.0,0.0
30506,1148.5,10289.5,299.5,133.25,488.4,59539.5,239964.5,14.45,0.0,0.0
30507,767.5,3944.5,232.5,158.75,492.65,55826.0,148314.0,16.450000000000003,0.0,0.0
30510,722.5,46160.0,211.5,148.05,508.5,73173.0,130083.5,11.350000000000001,1.0,7.687370035400339
30511,213.33333333333334,36681.666666666664,75.0,178.6,512.1666666666666,89971.0,32790.0,10.766666666666666,0.0,0.0
30512,200.6,5725.4,65.0,149.7,485.93999999999994,45527.0,25739.8,22.080000000000002,0.0,0.0
30513,206.0,31073.4,69.6,161.34,478.12,56857.6,27438.2,17.4,1.0,36.445539430429115
30516,161.5,7035.5,61.0,167.3,469.1,110772.5,25518.5,6.55,0.0,0.0
30517,1789.6666666666667,3535.0,500.0,151.33333333333334,476.8333333333333,62046.666666666664,423993.6666666667,15.5,0.0,0.0
30518,2043.6666666666667,7765.0,544.6666666666666,134.33333333333334,474.0,64522.333333333336,485094.0,14.166666666666666,0.0,0.0
30519,2487.0,4464.5,682.0,139.45,469.15,68458.0,594022.5,13.7,0.0,0.0
30520,161.5,7035.5,61.0,167.3,469.1,110772.5,25518.5,6.55,0.0,0.0
30521,176.66666666666666,8767.666666666666,66.33333333333333,186.6,505.3,75361.33333333333,27456.0,15.733333333333334,0.0,0.0
30522,241.5,67637.0,79.5,157.9,487.45000000000005,67480.5,29072.0,17.15,0.0,0.0
30523,192.2,21373.6,64.2,159.98,497.71999999999997,52319.4,26645.2,20.54,0.0,0.0
30525,181.33333333333334,4371.333333333333,62.666666666666664,148.76666666666665,474.6666666666667,46894.333333333336,22747.666666666668,19.833333333333332,0.0,0.0
30527,522.0,8485.333333333334,154.66666666666666,148.70000000000002,491.1666666666667,50334.333333333336,92098.0,20.1,0.0,0.0
30528,418.8,22633.6,126.0,146.62,489.12,56738.6,70031.4,18.080000000000002,0.0,0.0
30529,395.0,1676.0,136.0,175.1,492.2,49224.0,83936.0,19.1,0.0,0.0
30530,248.33333333333334,4959.0,88.33333333333333,178.96666666666667,499.0333333333333,73407.33333333333,46512.333333333336,15.666666666666666,0.0,0.0
30531,555.0,31295.0,164.66666666666666,149.23333333333332,500.9666666666667,60766.0,96324.33333333333,17.933333333333334,0.0,0.0
30533,378.6666666666667,27055.833333333332,115.83333333333333,149.20000000000002,482.76666666666665,55789.333333333336,60137.666666666664,19.3,0.0,0.0
30534,607.0,35270.6,164.0,146.14000000000001,509.03999999999996,63994.2,116391.6,15.080000000000002,0.0,0.0
30535,262.5,43836.0,82.5,152.64999999999998,504.9,59935.0,38140.5,20.0,0.0,0.0
30536,253.33333333333334,46760.666666666664,78.66666666666667,158.46666666666667,516.7333333333333,64477.333333333336,30990.0,17.566666666666666,0.0,0.0
30537,209.0,3760.5,74.5,149.05,449.6,47779.0,27635.5,19.200000000000003,0.0,0.0
30538,167.5,11969.0,65.5,191.05,506.3,92997.5,25447.5,11.7,0.0,0.0
30539,255.0,133088.0,80.0,152.5,498.6,89798.0,32407.0,12.7,0.0,0.0
30540,257.0,37241.25,92.5,173.125,482.05,68208.25,39392.5,14.8,0.0,0.0
30541,206.25,34605.25,75.25,178.675,482.2,64308.25,29119.75,15.4,0.0,0.0
30542,1148.5,10289.5,299.5,133.25,488.4,59539.5,239964.5,14.45,0.0,0.0
30543,767.5,3944.5,232.5,158.75,492.65,55826.0,148314.0,16.450000000000003,0.0,0.0
30545,189.66666666666666,2921.0,60.666666666666664,144.36666666666667,486.29999999999995,43283.0,22722.0,24.46666666666667,0.0,0.0
30546,200.8,19074.2,64.6,147.04000000000002,485.16,51056.6,26569.4,20.92,0.0,0.0
30547,155.0,10836.0,61.0,184.1,501.6,130909.0,24128.0,4.1,0.0,0.0
30548,1789.6666666666667,3535.0,500.0,151.33333333333334,476.8333333333333,62046.666666666664,423993.6666666667,15.5,1.0,2.358525795589714
30549,395.0,1676.0,136.0,175.1,492.2,49224.0,83936.0,19.1,0.0,0.0
30552,217.5,43304.0,70.5,151.05,483.45,62717.0,32340.5,15.600000000000001,0.0,0.0
30553,167.66666666666666,9057.666666666666,64.0,177.53333333333333,483.06666666666666,92210.33333333333,25934.666666666668,10.800000000000002,0.0,0.0
30554,555.0,31295.0,164.66666666666666,149.23333333333332,500.9666666666667,60766.0,96324.33333333333,17.933333333333334,0.0,0.0
30555,173.0,1498.0,66.0,184.4,474.65,46547.5,21800.0,18.85,0.0,0.0
30557,167.5,11969.0,65.5,191.05,506.3,92997.5,25447.5,11.7,0.0,0.0
30558,767.5,3944.5,232.5,158.75,492.65,55826.0,148314.0,16.450000000000003,0.0,0.0
30559,189.66666666666666,1533.6666666666667,68.0,167.36666666666667,465.8333333333333,47289.0,23329.333333333332,19.633333333333336,2.0,85.72898211121907
30560,225.5,1895.5,75.5,148.3,462.25,46967.5,26062.5,21.4,0.0,0.0
30562,130.0,501.0,47.0,148.4,443.0,41516.0,17206.0,22.3,0.0,0.0
30563,242.5,49604.5,82.0,175.85,517.45,69502.0,37121.0,14.100000000000001,0.0,0.0
30564,522.0,8485.333333333334,154.66666666666666,148.70000000000002,491.1666666666667,50334.333333333336,92098.0,20.1,0.0,0.0
30565,295.0,2020.5,102.0,176.39999999999998,497.75,44656.5,57704.5,21.450000000000003,0.0,0.0
30566,1140.0,6213.0,329.0,142.4,493.1,62428.0,212692.0,13.8,0.0,0.0
30567,767.5,3944.5,232.5,158.75,492.65,55826.0,148314.0,16.450000000000003,0.0,0.0
30568,130.0,501.0,47.0,148.4,443.0,41516.0,17206.0,22.3,0.0,0.0
30571,217.0,31088.333333333332,68.0,151.16666666666666,511.5333333333333,54998.333333333336,29751.0,20.366666666666667,0.0,0.0
30572,219.0,7156.333333333333,71.66666666666667,149.5666666666667,473.0,48852.666666666664,28973.666666666668,19.400000000000002,0.0,0.0
30573,217.5,43304.0,70.5,151.05,483.45,62717.0,32340.5,15.600000000000001,0.0,0.0
30575,767.5,3944.5,232.5,158.75,492.65,55826.0,148314.0,16.450000000000003,0.0,0.0
30576,130.0,501.0,47.0,148.4,443.0,41516.0,17206.0,22.3,0.0,0.0
30577,213.33333333333334,36681.666666666664,75.0,178.6,512.1666666666666,89971.0,32790.0,10.766666666666666,0.0,0.0
30581,130.0,501.0,47.0,148.4,443.0,41516.0,17206.0,22.3,0.0,0.0
30582,174.5,3599.0,55.5,140.75,486.5,46948.5,19680.0,21.15,0.0,0.0
30597,206.0,17678.0,64.0,152.1,494.5,52623.0,34796.0,15.4,0.0,0.0
30598,180.0,13102.0,70.0,198.0,511.0,55086.0,26767.0,19.3,0.0,0.0
30601,295.0,2020.5,102.0,176.39999999999998,497.75,44656.5,57704.5,21.450000000000003,0.0,0.0
30605,150.5,8448.0,44.5,142.15,465.15,93443.0,29528.5,9.15,1.0,33.865587483278865
30606,296.5,7994.5,94.5,146.0,460.65,60676.0,63762.0,15.700000000000001,2.0,31.366644710015372
30607,395.0,1676.0,136.0,175.1,492.2,49224.0,83936.0,19.1,49.0,583.7781166603127
30619,150.5,8448.0,44.5,142.15,465.15,93443.0,29528.5,9.15,0.0,0.0
30620,2197.0,6326.5,610.5,151.5,471.65,63947.5,539209.0,14.2,0.0,0.0
30621,296.3333333333333,8617.333333333334,94.66666666666667,150.26666666666668,473.9333333333334,57963.666666666664,55894.666666666664,15.766666666666666,0.0,0.0
30622,384.3333333333333,8642.0,125.0,152.83333333333334,473.1333333333334,58253.0,76863.0,15.4,0.0,0.0
30623,131.0,1602.0,45.0,167.4,494.6,48356.0,21031.0,20.2,0.0,0.0
30624,168.66666666666666,3819.6666666666665,61.333333333333336,170.36666666666667,487.8333333333333,72945.33333333333,26065.333333333332,13.799999999999999,0.0,0.0
30625,151.0,2960.6666666666665,47.333333333333336,150.9,486.3333333333333,47959.666666666664,21384.666666666668,20.46666666666667,71.0,3320.1359229354366
30627,128.5,3149.25,48.0,182.575,499.45,71965.75,19088.75,16.2,0.0,0.0
30628,149.0,2474.0,52.0,172.55,502.25,77423.5,23471.0,14.9,0.0,0.0
30629,147.0,3602.3333333333335,53.0,176.0,509.3666666666666,80986.0,22252.0,12.799999999999999,0.0,0.0
30630,103.0,2583.0,36.0,167.4,501.2,114758.0,15469.0,6.0,0.0,0.0
30631,74.66666666666667,6962.333333333333,26.166666666666668,176.53333333333333,473.21666666666664,63068.0,10058.166666666666,17.349999999999998,0.0,0.0
30633,175.0,6600.5,64.5,180.89999999999998,502.45000000000005,85499.0,27800.5,13.95,0.0,0.0
30634,155.5,4547.0,58.0,166.7,480.1,89373.5,23361.5,8.8,0.0,0.0
30635,124.0,4165.333333333333,46.0,175.45000000000002,483.95,73051.0,18517.5,14.700000000000001,0.0,0.0
30639,155.0,10836.0,61.0,184.1,501.6,130909.0,24128.0,4.1,0.0,0.0
30641,296.3333333333333,8617.333333333334,94.66666666666667,150.26666666666668,473.9333333333334,57963.666666666664,55894.666666666664,15.766666666666666,0.0,0.0
30642,116.5,2518.5,36.75,158.7,474.6,47260.5,16438.5,20.55,0.0,0.0
30643,155.5,4547.0,58.0,166.7,480.1,89373.5,23361.5,8.8,0.0,0.0
30646,295.0,2020.5,102.0,176.39999999999998,497.75,44656.5,57704.5,21.450000000000003,0.0,0.0
30648,88.0,2186.5,34.5,184.85000000000002,485.45,79831.5,12534.0,16.2,0.0,0.0
30650,218.83333333333334,6536.666666666667,69.66666666666667,155.36666666666667,487.05,58592.0,37793.0,15.966666666666667,0.0,0.0
30655,379.0,12125.0,119.5,141.7,463.6,62767.5,73326.5,13.55,0.0,0.0
30656,379.0,12125.0,119.5,141.7,463.6,62767.5,73326.5,13.55,0.0,0.0
30660,87.0,2788.0,29.25,172.1,476.775,63343.5,11701.75,18.7,0.0,0.0
30662,165.25,5573.75,61.25,173.8,491.275,87436.25,25581.0,11.375,0.0,0.0
30663,345.5,5769.5,115.5,166.95,496.35,50881.5,62048.0,17.5,0.0,0.0
30664,13.0,1192.0,5.0,182.1,439.4,45163.0,1600.0,20.8,0.0,0.0
30665,159.0,5587.0,43.0,136.6,496.8,48548.0,20139.0,21.6,0.0,0.0
30666,384.3333333333333,8642.0,125.0,152.83333333333334,473.1333333333334,58253.0,76863.0,15.4,0.0,0.0
30667,153.33333333333334,7494.333333333333,44.0,140.29999999999998,475.7,78478.0,26398.666666666668,13.300000000000002,0.0,0.0
30668,95.25,4848.0,36.75,181.125,490.95,76895.25,13180.75,13.85,0.0,0.0
30669,118.25,5918.75,34.25,150.75,466.625,70149.25,20199.0,15.175,0.0,0.0
30673,69.4,4365.0,26.6,191.56,492.7,53921.2,9181.6,18.259999999999998,0.0,0.0
30677,147.75,6021.25,44.25,147.075,480.425,70947.5,25056.75,15.025,0.0,0.0
30678,98.0,8287.75,30.75,156.3,454.3,54368.75,13277.5,18.425,0.0,0.0
30680,1246.75,7160.5,352.5,148.75,466.15,62311.75,301485.5,14.950000000000001,0.0,0.0
30683,149.0,2474.0,52.0,172.55,502.25,77423.5,23471.0,14.9,0.0,0.0
30701,437.0,9254.5,171.0,180.55,464.7,86445.0,79198.5,9.8,0.0,0.0
30705,308.0,30471.2,109.0,169.16000000000003,474.71999999999997,66986.6,52140.4,14.26,0.0,0.0
30707,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30708,190.0,1777.6666666666667,73.66666666666667,187.4,476.73333333333335,55811.666666666664,28024.0,16.3,0.0,0.0
30710,368.0,2864.0,132.0,173.35000000000002,463.15,68220.0,71802.0,11.649999999999999,0.0,0.0
30711,284.6666666666667,2179.3333333333335,105.66666666666667,184.0666666666667,466.43333333333334,61457.333333333336,53822.333333333336,13.133333333333333,0.0,0.0
30720,404.0,6841.666666666667,154.33333333333334,169.20000000000002,441.0666666666666,57897.666666666664,77000.33333333333,15.566666666666665,1.0,12.986956766420926
30721,352.3333333333333,5694.0,128.66666666666666,176.66666666666666,466.2333333333333,66657.33333333333,67519.33333333333,12.333333333333334,0.0,0.0
30724,224.0,2337.0,89.0,193.4,480.9,74340.0,40472.0,11.2,0.0,0.0
30725,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30728,441.25,6920.0,170.75,171.35000000000002,445.04999999999995,70762.75,82611.0,13.15,0.0,0.0
30730,553.0,7155.0,220.0,177.8,457.0,109358.0,99443.0,5.9,0.0,0.0
30731,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30733,437.0,9254.5,171.0,180.55,464.7,86445.0,79198.5,9.8,0.0,0.0
30734,269.25,37946.75,92.0,172.2,506.79999999999995,71535.25,41664.75,14.0,0.0,0.0
30735,352.3333333333333,5694.0,128.66666666666666,176.66666666666666,466.2333333333333,66657.33333333333,67519.33333333333,12.333333333333334,0.0,0.0
30736,445.5,4585.5,170.5,162.15,425.4,55080.5,86023.5,16.5,0.0,0.0
30738,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30739,445.5,4585.5,170.5,162.15,425.4,55080.5,86023.5,16.5,0.0,0.0
30740,445.5,4585.5,170.5,162.15,425.4,55080.5,86023.5,16.5,0.0,0.0
30741,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30742,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30746,441.25,6920.0,170.75,171.35000000000002,445.04999999999995,70762.75,82611.0,13.15,0.0,0.0
30747,466.0,6467.5,193.0,174.4,431.2,78709.5,84179.0,13.399999999999999,0.0,0.0
30750,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30751,171.0,1573.5,71.0,199.45,476.95,61136.0,29167.5,13.65,0.0,0.0
30752,206.0,14152.0,74.0,175.5,506.3,57070.0,29094.0,14.9,0.0,0.0
30753,379.0,5780.0,166.0,171.0,405.4,48061.0,68915.0,20.9,0.0,0.0
30755,512.0,3391.0,175.0,153.3,445.4,62100.0,103132.0,12.1,0.0,0.0
30756,512.0,3391.0,175.0,153.3,445.4,62100.0,103132.0,12.1,0.0,0.0
30802,109.0,6450.0,38.0,180.2,517.8,65646.5,14777.0,13.25,0.0,0.0
30803,83.33333333333333,2888.0,35.333333333333336,201.23333333333335,479.9666666666667,52934.666666666664,12663.666666666666,19.2,0.0,0.0
30805,447.6666666666667,2790.0,169.33333333333334,197.03333333333333,518.0333333333333,52272.333333333336,81222.33333333333,19.9,0.0,0.0
30807,43.0,5943.0,19.0,213.0,518.8,48245.0,5155.0,17.6,0.0,0.0
30808,346.5,3578.25,131.75,201.025,518.2249999999999,51265.5,62205.5,19.325,0.0,0.0
30810,73.25,3651.75,31.25,204.175,489.675,51762.25,10786.5,18.8,0.0,0.0
30812,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30813,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30814,156.0,3740.0,53.0,188.5,566.3,71486.0,21713.0,12.1,0.0,0.0
30815,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30816,105.0,2995.0,46.0,217.2,505.7,46143.0,15314.0,20.2,0.0,0.0
30817,97.0,4896.666666666667,36.333333333333336,187.5666666666667,501.76666666666665,58732.666666666664,13051.0,17.633333333333333,0.0,0.0
30818,346.5,3578.25,131.75,201.025,518.2249999999999,51265.5,62205.5,19.325,0.0,0.0
30820,61.25,9072.75,25.0,189.325,466.59999999999997,59423.75,9054.75,16.675,0.0,0.0
30821,68.4,7468.8,26.2,188.74,481.52,57317.6,9290.8,17.72,0.0,0.0
30822,43.0,3511.0,20.0,185.3,397.0,44459.0,8689.0,23.7,0.0,0.0
30823,80.25,4289.5,31.5,203.7,513.3,58542.0,11280.25,15.975,0.0,0.0
30824,83.5,5158.25,32.0,193.925,506.025,56110.75,11077.0,17.625,0.0,0.0
30828,68.25,9710.5,25.25,188.85,490.22499999999997,66203.5,9548.5,13.85,0.0,0.0
30830,562.5,2573.0,214.5,185.35000000000002,439.55,41823.5,107664.5,25.549999999999997,0.0,0.0
30833,74.0,4469.0,32.5,215.1,512.25,47194.0,10234.5,18.9,0.0,0.0
30901,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,8.0,38.71467286101432
30904,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30905,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,3.0,14.518002322880372
30906,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30907,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,0.0,0.0
30909,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,2.0,9.67866821525358
30912,1082.0,1635.0,409.0,185.4,482.1,39188.0,206640.0,27.4,90.0,435.54006968641113
31001,60.333333333333336,7103.333333333333,24.333333333333332,142.4,373.3666666666666,53536.333333333336,10366.333333333334,16.766666666666666,1.0,96.46612431267887
31002,124.0,2179.0,51.5,179.675,447.875,50248.5,22049.0,19.05,1.0,45.353530772370625
31003,131.33333333333334,1954.0,52.0,169.26666666666668,482.8666666666666,46304.333333333336,22007.0,21.099999999999998,1.0,45.44008724496751
31004,177.0,4470.0,58.0,150.9,466.3,45296.0,29427.0,22.7,1.0,33.982397118292724
31005,422.0,11037.5,134.5,162.5,497.15,61622.0,88655.5,16.75,0.0,0.0
31006,85.0,3847.75,34.5,165.875,437.4,52019.25,13333.75,18.275,0.0,0.0
31007,348.6666666666667,7586.666666666667,116.33333333333333,172.9,478.5,58316.0,70091.0,16.966666666666665,0.0,0.0
31008,464.5,16930.0,156.0,175.3,460.54999999999995,84919.0,99096.5,7.95,71.0,716.4733365961462
31009,268.0,1878.0,113.0,181.0,447.8,50671.0,49660.0,19.2,0.0,0.0
31011,168.5,1793.0,73.0,164.35,386.05,47353.0,31007.0,20.85,0.0,0.0
31012,268.0,1878.0,113.0,181.0,447.8,50671.0,49660.0,19.2,0.0,0.0
31014,303.0,9505.333333333334,96.66666666666667,148.53333333333333,461.93333333333334,59379.333333333336,62431.666666666664,16.133333333333333,0.0,0.0
31015,119.25,9221.0,42.0,187.225,514.75,51652.0,20030.5,19.5,0.0,0.0
31016,129.5,3777.5,47.5,169.125,463.65,55700.0,21179.25,17.0,0.0,0.0
31017,131.33333333333334,1954.0,52.0,169.26666666666668,482.8666666666666,46304.333333333336,22007.0,21.099999999999998,0.0,0.0
31018,116.5,2092.0,49.0,203.8,488.75,45255.0,17526.0,21.799999999999997,0.0,0.0
31019,268.0,1878.0,113.0,181.0,447.8,50671.0,49660.0,19.2,0.0,0.0
31020,422.0,11037.5,134.5,162.5,497.15,61622.0,88655.5,16.75,0.0,0.0
31021,128.33333333333334,1904.6666666666667,51.333333333333336,160.93333333333334,447.06666666666666,46626.0,22527.666666666668,21.900000000000002,1.0,44.38986135566636
31022,268.0,1878.0,113.0,181.0,447.8,50671.0,49660.0,19.2,0.0,0.0
31023,126.66666666666667,7160.0,51.0,153.5,414.5333333333333,55748.333333333336,22801.666666666668,15.666666666666666,0.0,0.0
31024,133.33333333333334,6947.0,42.666666666666664,158.56666666666666,485.95,57568.166666666664,19494.0,17.95,0.0,0.0
31025,426.0,10875.0,138.0,160.4,451.29999999999995,66895.0,90698.0,12.5,1.0,11.02560144655891
31027,128.33333333333334,1904.6666666666667,51.333333333333336,160.93333333333334,447.06666666666666,46626.0,22527.666666666668,21.900000000000002,0.0,0.0
31028,779.0,19857.0,247.0,155.0,476.2,82379.0,169631.0,8.0,0.0,0.0
31029,147.0,3958.5,47.75,166.175,505.70000000000005,58888.0,23329.25,17.2,0.0,0.0
31030,262.5,10121.25,90.25,169.45,437.575,67162.5,54423.75,14.1,0.0,0.0
31031,104.66666666666667,2005.6666666666667,33.0,157.20000000000002,502.6666666666667,43615.0,14944.333333333334,23.8,0.0,0.0
31032,182.5,3251.5,57.0,147.85000000000002,486.75,43949.5,28949.5,25.0,0.0,0.0
31033,175.5,1863.0,55.0,146.75,487.4,44789.0,25728.0,23.450000000000003,1.0,38.8681592039801
31035,92.0,1629.5,36.0,167.7,441.25,43098.5,14490.0,25.65,0.0,0.0
31036,297.0,13153.0,95.66666666666667,144.83333333333334,424.0,66317.66666666667,62792.0,11.933333333333332,0.0,0.0
31037,122.0,1335.6666666666667,52.666666666666664,154.0,363.06666666666666,46897.666666666664,23109.333333333332,19.933333333333334,0.0,0.0
31038,151.0,3271.3333333333335,49.0,163.20000000000002,503.6333333333334,57238.666666666664,22469.0,18.066666666666666,0.0,0.0
31039,47.5,5416.5,18.5,153.2,425.45000000000005,46039.0,6742.0,22.9,0.0,0.0
31041,60.5,3312.5,24.5,163.60000000000002,414.6,49406.0,9751.0,20.25,0.0,0.0
31042,164.5,1822.0,67.0,168.9,465.25,49024.0,29170.5,18.9,0.0,0.0
31044,63.0,1992.0,21.5,163.4,500.4,44121.0,8180.5,22.05,0.0,0.0
31045,39.0,11700.666666666666,16.0,188.96666666666667,464.8666666666666,64442.666666666664,5493.666666666667,14.433333333333332,0.0,0.0
31046,155.66666666666666,4197.0,50.333333333333336,163.93333333333334,503.20000000000005,56679.0,24616.666666666668,19.099999999999998,0.0,0.0
31047,303.0,9505.333333333334,96.66666666666667,148.53333333333333,461.93333333333334,59379.333333333336,62431.666666666664,16.133333333333333,0.0,0.0
31049,95.0,2620.5,37.5,171.25,450.79999999999995,45525.0,16085.5,22.049999999999997,0.0,0.0
31054,61.0,1766.0,21.0,156.8,482.7,47377.0,8681.0,18.6,0.0,0.0
31055,49.0,1064.5,22.5,140.5,320.70000000000005,45011.0,9834.0,20.3,0.0,0.0
31057,262.5,10121.25,90.25,169.45,437.575,67162.5,54423.75,14.1,0.0,0.0
31058,41.75,6300.75,17.0,154.425,395.975,55712.75,6357.25,17.3,0.0,0.0
31060,69.0,1708.0,33.0,147.7,324.3,44035.0,12354.0,22.5,0.0,0.0
31061,119.4,6272.0,40.8,159.7,468.53999999999996,51622.2,17652.4,20.119999999999997,0.0,0.0
31063,348.6666666666667,7586.666666666667,116.33333333333333,172.9,478.5,58316.0,70091.0,16.966666666666665,0.0,0.0
31064,245.2,9889.4,81.8,164.45999999999998,497.0,54150.4,42891.0,18.94,0.0,0.0
31065,131.33333333333334,1954.0,52.0,169.26666666666668,482.8666666666666,46304.333333333336,22007.0,21.099999999999998,0.0,0.0
31066,177.0,4470.0,58.0,150.9,466.3,45296.0,29427.0,22.7,0.0,0.0
31067,94.5,1477.5,36.5,173.60000000000002,477.25,45872.0,14209.5,21.0,0.0,0.0
31068,48.5,6227.0,19.5,158.85000000000002,392.25,61697.5,8130.5,14.1,0.0,0.0
31069,334.0,11917.666666666666,113.66666666666667,172.13333333333333,449.1666666666667,73749.66666666667,69986.0,10.966666666666667,0.0,0.0
31071,56.0,9801.0,20.0,139.75,397.9,58287.0,9372.5,13.9,0.0,0.0
31072,52.0,12712.0,20.5,182.3,476.25,58766.0,8801.5,15.350000000000001,0.0,0.0
31075,268.0,1878.0,113.0,181.0,447.8,50671.0,49660.0,19.2,0.0,0.0
31076,110.75,5823.25,46.5,178.525,436.6,62714.75,19037.5,14.675,2.0,105.05581089954038
31077,58.0,7434.5,26.0,153.3,364.3,52857.5,10557.5,17.7,0.0,0.0
31078,110.0,3698.5,46.0,176.35000000000002,437.55,55994.5,17911.5,16.9,0.0,0.0
31079,52.0,12712.0,20.5,182.3,476.25,58766.0,8801.5,15.350000000000001,0.0,0.0
31081,48.333333333333336,5728.666666666667,19.666666666666668,159.70000000000002,395.76666666666665,56932.0,7999.333333333333,17.233333333333334,0.0,0.0
31082,82.0,9211.333333333334,31.333333333333332,168.33333333333334,455.9666666666667,56177.666666666664,12268.666666666666,17.900000000000002,0.0,0.0
31083,69.0,1708.0,33.0,147.7,324.3,44035.0,12354.0,22.5,0.0,0.0
31084,47.0,13161.0,19.0,158.9,404.3,61680.0,8761.0,12.9,0.0,0.0
31085,248.0,11136.5,85.0,173.5,501.52500000000003,57802.25,44396.75,16.225,0.0,0.0
31087,93.83333333333333,6713.833333333333,32.333333333333336,171.4333333333333,467.9666666666667,51681.166666666664,13000.5,19.116666666666667,0.0,0.0
31088,464.5,16930.0,156.0,175.3,460.54999999999995,84919.0,99096.5,7.95,1.0,10.0911737548753
31089,128.25,1725.75,51.5,168.3,453.25,46061.25,21830.25,22.275,0.0,0.0
31090,128.25,1725.75,51.5,168.3,453.25,46061.25,21830.25,22.275,0.0,0.0
31091,422.0,13149.0,134.0,137.8,433.85,68636.5,89807.5,11.45,0.0,0.0
31092,102.0,6870.666666666667,37.666666666666664,159.13333333333333,442.90000000000003,52577.333333333336,15874.0,17.900000000000002,0.0,0.0
31093,464.5,16930.0,156.0,175.3,460.54999999999995,84919.0,99096.5,7.95,0.0,0.0
31094,76.75,8335.75,31.75,190.375,463.325,58898.25,11594.5,17.325,0.0,0.0
31096,150.66666666666666,1712.3333333333333,61.666666666666664,172.13333333333333,443.43333333333334,45622.666666666664,26213.333333333332,23.5,33.0,1258.9013224821974
31097,156.66666666666666,3459.3333333333335,56.666666666666664,171.70000000000002,483.93333333333334,58466.333333333336,25660.0,14.833333333333334,0.0,0.0
31098,422.0,11037.5,134.5,162.5,497.15,61622.0,88655.5,16.75,0.0,0.0
31204,188.0,2033.0,56.0,144.8,507.2,42603.0,28472.0,27.3,0.0,0.0
31210,182.5,3251.5,57.0,147.85000000000002,486.75,43949.5,28949.5,25.0,0.0,0.0
31211,188.0,2033.0,56.0,144.8,507.2,42603.0,28472.0,27.3,0.0,0.0
31216,422.0,11037.5,134.5,162.5,497.15,61622.0,88655.5,16.75,1.0,11.279616041869934
31217,126.5,2125.5,39.0,157.4,512.65,41734.0,18076.0,26.4,7.0,387.25381721619823
31220,177.0,4470.0,58.0,150.9,466.3,45296.0,29427.0,22.7,0.0,0.0
31301,145.0,2280.5,47.5,146.05,410.54999999999995,77018.0,43189.0,12.850000000000001,0.0,0.0
31302,327.0,774.0,102.0,172.6,515.9,47195.0,69041.0,21.1,2.0,28.968294201995917
31303,209.5,733.5,69.5,178.45,490.04999999999995,52352.5,41509.0,18.25,0.0,0.0
31305,317.0,2099.0,115.0,144.8,412.70000000000005,53066.0,48129.5,15.8,0.0,0.0
31307,327.0,774.0,102.0,172.6,515.9,47195.0,69041.0,21.1,0.0,0.0
31308,327.0,774.0,102.0,172.6,515.9,47195.0,69041.0,21.1,0.0,0.0
31309,231.0,3360.0,75.0,164.1,462.4,84260.0,68030.0,10.3,0.0,0.0
